,contextFold,contrafold,e2efold,ipknot,mxfold,mxfold2,rna-state-inf,rna-structure,rnafold,spot-rna,ufold
6QNQ_1_1J,0.169,0.127,0.138,0.127,0.142,0.162,0.101,0.127,0.127,0.301,0.173
6QNQ_1_1K,0.0,0.0,0.0,0.0,0.0,0.0,0.077,0.0,0.0,0.418,0.098
6QNQ_1_2K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.224,0.0
6QNQ_1_2L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
6QNQ_1_3K,0.062,0.057,0.062,0.064,0.062,0.062,0.055,0.062,0.062,0.342,0.062
6QNQ_1_3L,0.123,0.118,0.123,0.123,0.123,0.123,0.053,0.123,0.123,0.362,0.123
6QNR_1_16,0.165,0.141,0.173,0.137,0.11,0.146,0.105,0.137,0.137,0.419,0.165
6QNR_1_1J,0.162,0.146,0.171,0.143,0.081,0.15,0.121,0.146,0.146,0.33,0.166
6QNR_1_1K,0.322,0.222,0.0,0.222,0.148,0.222,0.214,0.138,0.138,0.403,0.154
6QNR_1_1L,0.368,0.167,0.29,0.229,0.218,0.368,0.368,0.368,0.178,0.445,0.355
6QNR_1_2K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6QNR_1_2L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158,0.0
6QNR_1_3K,0.283,0.112,0.141,0.129,0.149,0.283,0.283,0.283,0.283,0.346,0.202
6QNR_1_3L,0.122,0.118,0.204,0.122,0.136,0.122,0.122,0.122,0.122,0.316,0.189
6QNR_1_5K,0.0,0.071,0.0,0.071,0.085,0.178,0.081,0.085,0.071,0.169,0.161
6QT0_1_x,0.115,0.0,0.0,0.0,0.053,0.044,0.0,0.0,0.0,0.133,0.0
6QTZ_1_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0
6QUL_1_B,0.128,0.0,0.136,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.192
6QW6_1_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.224,0.0
6QW6_1_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154,0.0
6QWL_1_W-T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6QX9_1_1,0.0,0.0,0.0,0.0,0.0,0.088,0.0,0.088,0.0,0.217,0.139
6QX9_1_2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105,0.1
6QX9_1_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.224,0.0
6QX9_1_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154,0.0
6QYZ_1_A,0.189,0.189,0.0,0.132,0.145,0.197,0.197,0.0,0.197,0.189,0.077
6QYZ_1_B,0.189,0.189,0.0,0.132,0.145,0.197,0.197,0.197,0.197,0.189,0.077
6QYZ_1_C,0.194,0.194,0.0,0.135,0.149,0.202,0.202,0.0,0.202,0.194,0.079
6QYZ_1_D,0.194,0.194,0.0,0.135,0.149,0.202,0.202,0.202,0.202,0.194,0.079
6QYZ_1_E,0.194,0.194,0.0,0.135,0.149,0.202,0.202,0.202,0.202,0.194,0.079
6QZP_1_L7,0.0,0.043,0.056,0.042,0.05,0.0,0.093,0.054,0.05,0.317,0.056
6QZP_1_S6,0.224,0.189,0.261,0.189,0.284,0.261,0.0,0.189,0.189,0.295,0.261
6R47_1_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6R5K_1_E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6R5Q_1_2,0.189,0.061,0.276,0.0,0.0,0.276,0.058,0.0,0.056,0.408,0.276
6R5Q_1_3,0.141,0.141,0.141,0.12,0.141,0.141,0.12,0.141,0.112,0.6,0.141
6R5Q_1_7,0.0,0.051,0.074,0.049,0.062,0.0,0.113,0.065,0.062,0.37,0.074
6R6G_1_2,0.068,0.065,0.385,0.0,0.0,0.316,0.071,0.0,0.068,0.522,0.385
6R6G_1_3,0.141,0.141,0.141,0.12,0.141,0.141,0.12,0.141,0.112,0.6,0.141
6R6G_1_7,0.0,0.049,0.069,0.048,0.059,0.0,0.109,0.062,0.059,0.36,0.069
6R6G_1_AF,0.155,0.1,0.0,0.113,0.075,0.151,0.11,0.072,0.028,0.0,0.113
6R6P_1_2,0.423,0.267,0.472,0.0,0.0,0.472,0.242,0.0,0.231,0.483,0.472
6R6P_1_3,0.105,0.105,0.105,0.091,0.115,0.105,0.075,0.105,0.086,0.467,0.105
6R6P_1_7,0.0,0.05,0.072,0.048,0.059,0.0,0.109,0.062,0.059,0.375,0.072
6R7Q_1_2,0.084,0.077,0.453,0.0,0.0,0.372,0.084,0.0,0.084,0.526,0.453
6R7Q_1_3,0.183,0.183,0.183,0.141,0.183,0.183,0.12,0.183,0.129,0.671,0.183
6R7Q_1_7,0.0,0.047,0.068,0.045,0.056,0.0,0.103,0.061,0.056,0.353,0.068
6R84_1_3,0.0,0.066,0.0,0.0,0.0,0.054,0.063,0.066,0.052,0.12,0.0
6R84_1_B,0.204,0.0,0.204,0.0,0.0,0.204,0.0,0.0,0.0,0.474,0.204
6R86_1_3,0.062,0.052,0.0,0.0,0.057,0.095,0.051,0.052,0.044,0.095,0.0
6R87_1_3,0.077,0.0,0.0,0.0,0.072,0.055,0.0,0.0,0.0,0.113,0.072
6R87_1_B,0.162,0.0,0.162,0.0,0.0,0.162,0.0,0.0,0.0,0.397,0.162
6RA4_1_L-M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6RFL_1_U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.436,0.0
6RI5_1_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155,0.0
6RIP_1_R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6RJ9_1_D,0.0,0.169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258,0.0
6RJA_1_D,0.0,0.289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408,0.0
6RJA_1_G,0.0,0.289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408,0.0
6RJD_1_D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.707,0.0
6RJG_1_D,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408,0.0
6RM3_1_L70,0.26,0.153,0.205,0.173,0.187,0.153,0.153,0.153,0.153,0.491,0.187
6RR7_1_D-E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6RZZ_1_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181,0.0
6S05_1_x,0.124,0.052,0.0,0.0,0.117,0.044,0.048,0.05,0.0,0.192,0.0
6S0K_1_B,0.141,0.0,0.151,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.212
6S0X_1_B,0.173,0.042,0.22,0.0,0.0,0.051,0.189,0.0,0.038,0.41,0.264
6S0Z_1_B,0.12,0.0,0.114,0.0,0.0,0.101,0.146,0.0,0.0,0.386,0.164
6S12_1_B,0.092,0.0,0.12,0.0,0.0,0.0,0.137,0.0,0.0,0.279,0.146
6S13_1_B,0.097,0.028,0.123,0.028,0.029,0.03,0.17,0.029,0.05,0.287,0.151
6S47_1_AB,0.0,0.062,0.0,0.0,0.0,0.051,0.057,0.059,0.049,0.163,0.0
6S6B_1_V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6S8B_1_V-U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6S8E_1_V-U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6S91_1_V-U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6SDW_1_B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.224,0.224
6SDY_1_B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6SG9_1_CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6SGA_1_CA,0.029,0.028,0.0,0.03,0.0,0.0,0.024,0.0,0.024,0.0,0.025
6SGC_1_74,0.0,0.045,0.06,0.043,0.052,0.0,0.098,0.055,0.052,0.33,0.06
6SH8_1_V-U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6SHB_1_V-U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6SIC_1_V-U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6SJ6_1_B,0.358,0.205,0.328,0.205,0.196,0.364,0.344,0.189,0.226,0.45,0.372
6SJD_1_D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6SKF_1_BB,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269,0.0
6SKG_1_BB,0.165,0.101,0.065,0.105,0.115,0.105,0.11,0.105,0.105,0.31,0.115
6SNT_1_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173,0.0
6SNT_1_6,0.123,0.114,0.0,0.091,0.114,0.123,0.091,0.091,0.091,0.228,0.114
6SPB_1_B,0.194,0.158,0.138,0.152,0.138,0.173,0.173,0.065,0.058,0.387,0.129
6SPD_1_B,0.145,0.12,0.101,0.12,0.11,0.131,0.127,0.047,0.042,0.313,0.093
6SPF_1_B,0.238,0.257,0.203,0.257,0.226,0.219,0.219,0.18,0.219,0.385,0.245
6SPG_1_B,0.153,0.129,0.107,0.129,0.125,0.137,0.137,0.049,0.046,0.332,0.102
6SQN_1_X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6SQN_1_Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6SQN_1_Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6SQQ_1_XXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6SQQ_1_YYY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6SQQ_1_ZZZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6SV4_1_BR,0.051,0.044,0.053,0.065,0.049,0.041,0.042,0.044,0.039,0.168,0.051
6SV4_1_mb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.378,0.0
6SV4_1_mc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.346,0.0
6SV4_1_nb,0.185,0.201,0.185,0.22,0.202,0.185,0.055,0.177,0.053,0.362,0.185
6SV4_1_nc,0.257,0.259,0.257,0.28,0.275,0.257,0.073,0.202,0.07,0.471,0.257
6SV4_1_n,0.139,0.105,0.0,0.092,0.113,0.124,0.084,0.0,0.124,0.462,0.314
6SV4_1_YR,0.056,0.048,0.056,0.073,0.058,0.044,0.047,0.045,0.041,0.177,0.053
6SV4_1_ZR,0.056,0.0,0.0,0.0,0.056,0.044,0.0,0.0,0.0,0.136,0.0
6SVS_1_A,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.0,0.083,0.0
6SVS_1_B,0.0,0.0,0.0,0.0,0.0,0.0,0.088,0.0,0.0,0.08,0.0
6SW9_1_4,0.224,0.224,0.0,0.258,0.258,0.516,0.258,0.516,0.224,0.6,0.447
6SWA_1_s,0.095,0.107,0.138,0.105,0.125,0.042,0.153,0.125,0.121,0.343,0.138
6SWC_1_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.183,0.0
6SX0_1_C-D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6SX2_1_C-D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6SXO_1_L8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6SY4_1_C,0.0,0.0,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.0
6SY6_1_D,0.213,0.0,0.213,0.0,0.151,0.213,0.213,0.213,0.213,0.348,0.27
6SZS_1_B,0.126,0.0,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.413,0.189
6SZS_1_x,0.0,0.113,0.0,0.113,0.139,0.0,0.113,0.124,0.092,0.419,0.0
6SZV_1_R-M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6SZV_1_V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6T0N_1_V-R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6T0R_1_V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6T0S_1_V-M,0.5,0.5,0.0,0.354,0.5,0.5,0.5,0.5,0.5,0.354,0.224
6T0U_1_V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6T0V_1_R-M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6T0V_1_V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6T0W_1_V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6T2C_1_V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6T3K_1_A,0.019,0.017,0.0,0.017,0.019,0.017,0.035,0.03,0.035,0.163,0.123
6T3N_1_A,0.034,0.048,0.0,0.048,0.036,0.049,0.05,0.043,0.065,0.166,0.126
6T3S_1_A,0.038,0.057,0.0,0.074,0.039,0.076,0.037,0.033,0.096,0.153,0.163
6T4Q_1_6,0.123,0.114,0.0,0.095,0.123,0.123,0.091,0.095,0.095,0.228,0.114
6T4Q_1_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.378,0.0
6T4Q_1_C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0
6T59_1_23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.546,0.0
6T59_1_74,0.0,0.043,0.057,0.042,0.051,0.0,0.094,0.055,0.051,0.322,0.057
6T7I_1_6,0.118,0.109,0.0,0.087,0.109,0.118,0.083,0.087,0.087,0.218,0.109
6T7I_1_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0
6T7I_1_C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147,0.0
6T7T_1_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.385,0.0
6T7T_1_7,0.12,0.101,0.12,0.109,0.0,0.12,0.109,0.109,0.109,0.445,0.12
6T7T_1_C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.212,0.0
6T83_1_4b,0.055,0.049,0.055,0.069,0.053,0.043,0.046,0.047,0.042,0.177,0.053
6T83_1_6b,0.0,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.295,0.0
6T83_1_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
6T83_1_Bb,0.137,0.077,0.046,0.0,0.127,0.035,0.074,0.077,0.0,0.184,0.044
6TB3_1_BR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.157,0.0
6TB3_1_n,0.0,0.0,0.0,0.0,0.236,0.0,0.0,0.0,0.0,0.333,0.0
6TB7_1_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408,0.0
6TBV_1_05S1,0.122,0.0,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.408,0.183
6TBV_1_PTR1,0.0,0.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144,0.0
6TC3_1_05S1,0.122,0.0,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.408,0.183
6TC3_1_PTR1,0.0,0.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144,0.0
6TED_1_P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6TF0_1_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.577,0.0
6TF1_1_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408,0.0
6TF2_1_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408,0.0
6TF3_1_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408,0.0
6TFE_1_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408,0.0
6TFF_1_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408,0.0
6TFG_1_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408,0.0
6TFH_1_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.577,0.0
6TH6_1_BB,0.136,0.062,0.0,0.065,0.077,0.068,0.068,0.065,0.065,0.382,0.072
6TNA_1_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6TNN_1_V,0.147,0.0,0.142,0.0,0.046,0.081,0.079,0.0,0.0,0.272,0.142
6TNU_1_BR,0.126,0.0,0.0,0.0,0.063,0.047,0.0,0.0,0.0,0.094,0.0
6TNU_1_m,0.276,0.175,0.276,0.197,0.412,0.291,0.169,0.329,0.378,0.408,0.276
6TNU_1_n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6TPH_1_B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6TPQ_1_V,0.126,0.049,0.171,0.146,0.109,0.146,0.098,0.0,0.0,0.371,0.179
6TQA_1_F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6TQN_1_R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6TQO_1_R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6TW1_1_V-M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6TY9_1_T-N,0.144,0.129,0.0,0.144,0.144,0.144,0.144,0.144,0.144,0.0,0.136
6TZ1_1_T-M,0.0,0.5,0.707,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5
6TZ2_1_N-T-M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6U48_1_CB,0.133,0.0,0.141,0.0,0.0,0.0,0.0,0.0,0.0,0.437,0.141
6U79_10_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6U7Y_1_A-B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.258
6U7Z_1_A-B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0
6U8D_1_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144,0.0
6U8F_1_A-B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.548,0.0
6U8K_1_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6U8K_1_B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6U8K_1_C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6U8U_1_A-B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6UBU_1_B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265,0.177
6UC7_1_B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.167
6UC8_1_B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.283,0.189
6UC9_1_B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.237,0.158
6UCQ_1_1B,0.087,0.076,0.09,0.074,0.047,0.08,0.085,0.078,0.076,0.298,0.09
6UCQ_1_1x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105,0.0
6UCQ_1_1y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.183,0.0
6UCQ_1_2B,0.142,0.167,0.147,0.162,0.046,0.171,0.142,0.037,0.162,0.389,0.147
6UCQ_1_2x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.0
6UCQ_1_2y,0.112,0.0,0.0,0.0,0.0,0.112,0.0,0.12,0.0,0.211,0.0
6UES_1_A,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.051,0.0,0.047,0.0
6UET_1_A,0.0,0.0,0.0,0.0,0.118,0.05,0.113,0.118,0.0,0.0,0.068
6UEY_1_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6UEY_1_C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6UF1_1_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6UF1_1_C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6UFG_1_A,0.0,0.042,0.0,0.0,0.0,0.041,0.0,0.0,0.0,0.309,0.052
6UFG_1_B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.149,0.544,0.0
6UFH_1_A,0.105,0.0,0.0,0.0,0.0,0.101,0.094,0.0,0.0,0.367,0.052
6UFH_1_B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.141,0.598,0.0
6UFJ_1_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6UFJ_1_C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6UFK_1_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6UFK_1_C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6UFM_1_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096,0.385,0.0
6UFM_1_B,0.105,0.167,0.0,0.157,0.083,0.157,0.157,0.157,0.157,0.167,0.167
6UGG_1_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408,0.0
6UGG_1_B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.426,0.0
6UGI_1_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6UGJ_1_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6UO1_1_1B,0.12,0.101,0.126,0.098,0.06,0.105,0.109,0.098,0.098,0.371,0.126
6UO1_1_1w,0.107,0.0,0.0,0.0,0.0,0.107,0.0,0.0,0.0,0.286,0.0
6UO1_1_1x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.365,0.0
6UO1_1_1y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.0
6UO1_1_2B,0.122,0.103,0.128,0.099,0.058,0.107,0.111,0.0,0.099,0.378,0.128
6UO1_1_2w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.236,0.0
6UO1_1_2x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.447,0.0
6UO1_1_2y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113,0.0
6UP0_1_C,0.091,0.0,0.0,0.0,0.0,0.0,0.085,0.0,0.0,0.0,0.149
6UP0_1_D,0.115,0.0,0.0,0.0,0.0,0.0,0.103,0.0,0.0,0.0,0.173
6UVN_1_M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6UZ7_1_3,0.258,0.168,0.258,0.274,0.129,0.299,0.31,0.248,0.299,0.391,0.248
6UZ7_1_7,0.062,0.0,0.0,0.0,0.057,0.048,0.0,0.0,0.0,0.147,0.0
6V39_1_B,0.114,0.0,0.114,0.0,0.0,0.0,0.0,0.0,0.0,0.338,0.114
6V39_1_v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303,0.0
6V3A_1_B,0.107,0.0,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.324,0.107
6V3A_1_v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.302,0.0
6V3B_1_B,0.118,0.0,0.118,0.0,0.0,0.0,0.0,0.0,0.0,0.351,0.118
6V3D_1_B,0.133,0.0,0.133,0.0,0.0,0.0,0.0,0.0,0.0,0.377,0.133
6V4X_1_Z-Y,0.0,0.0,0.0,0.0,0.0,0.224,0.224,0.224,0.224,0.0,0.0
6V5B_1_D,0.0,0.25,0.0,0.0,0.25,0.354,0.354,0.0,0.354,0.625,0.25
6V5C_1_D,0.0,0.204,0.0,0.0,0.236,0.236,0.236,0.0,0.236,0.183,0.204
6V9B_1_B-D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6V9D_1_B-E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6V9Q_1_K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6VA4_1_A-B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6VAR_6_A,0.577,0.408,0.0,0.577,0.0,0.408,0.408,0.408,0.408,0.577,0.408
6VBW_1_K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6VFF_1_D-C,0.408,0.333,0.0,0.408,0.408,0.408,0.408,0.333,0.408,0.333,0.333
6VLZ_1_B,0.0,0.0,0.0,0.086,0.183,0.0,0.091,0.0,0.0,0.098,0.098
6VMI_1_B,0.0,0.0,0.0,0.083,0.177,0.0,0.088,0.0,0.0,0.094,0.094
6VMY_1_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079,0.0
6VPC_1_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.224,0.0
6VQV_1_L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6VQX_1_K,0.289,0.289,0.0,0.289,0.289,0.289,0.289,0.289,0.0,0.258,0.289
6VRC_1_B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6VU1_1_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6VU3_1_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
6VU3_1_B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258,0.0
6VU3_1_d,0.183,0.05,0.192,0.096,0.056,0.061,0.043,0.044,0.042,0.454,0.243
6VUH_1_A,0.0,0.129,0.0,0.0,0.0,0.0,0.0,0.129,0.0,0.115,0.105
6VUI_1_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135,0.0
